id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree health condition,field:tree canopy symptoms,field:dieback percent,field:percent canopy affected (%),field:number of additional unhealthy trees (of same species) in area (within sight),"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:tree number (from google map) if applicable,field:tree number (from arboreta or other dataset) if applicable,field:optional - signs of sap sucker feeding?,field:notes,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:optional - can we follow up with you?,field:optional - did the tree have heat damage,field:optional - site hydrology,field:optional - site type,field:optional - site/area disturbance level,field:optional - site/location description,field:optional - slope position,field:optional - timing of symptoms estimate,field:optional - were there any other unhealthy plant species on the site?,field:percent of trees (of same species) within sight that are unhealthy,field:plant health condition,field:plant health symptom - rhododendron,field:powdery mildew - percent coverage,field:powdery mildew?,field:relative cone crop,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health issue,field:tree height total (ft),field:tree number,field:urban tree health condition
234382568,39a052ce-18b5-407c-bbab-31371478084e,2024-08-02 17:45:22-07:00,2024-08-02,2024-08-03 00:45:22 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:52:52 UTC,2024-09-03 03:34:17 UTC,research,,https://www.inaturalist.org/observations/234382568,https://static.inaturalist.org/photos/416661843/medium.jpeg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.662495,-122.4162966667,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Browning Canopy,"",60-99% of the canopy is unhealthy,0,Not sure,No selection,Very small (can wrap a single hand around stem),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234382705,45402a9f-a789-465f-ba2c-dc46a0f7d18a,2024-08-02 17:43:27-07:00,2024-08-02,2024-08-03 00:43:27 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:53:47 UTC,2024-09-03 03:34:55 UTC,research,,https://www.inaturalist.org/observations/234382705,https://static.inaturalist.org/photos/416662100/medium.jpeg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.66335,-122.417,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,"",60-99% of the canopy is unhealthy,0,Not sure,No selection,Small (can wrap hands around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234382971,7cdf1a2e-fe14-4b22-a2ee-8d9995f8abe3,2024-08-02 17:37:24-07:00,2024-08-02,2024-08-03 00:37:24 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:55:39 UTC,2024-09-03 03:36:02 UTC,research,,https://www.inaturalist.org/observations/234382971,https://static.inaturalist.org/photos/416662686/medium.jpeg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.6641116667,-122.4168383333,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Branch Dieback or 'Flagging',"",30-59% of the canopy is unhealthy,0,Not sure,No selection,Large (too big to wrap arms around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234383167,fc71b1ff-0a76-45ee-9cc0-9d147b3c3725,2024-08-02 17:34:24-07:00,2024-08-02,2024-08-03 00:34:24 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:56:45 UTC,2024-09-03 03:36:55 UTC,research,,https://www.inaturalist.org/observations/234383167,https://static.inaturalist.org/photos/416663086/medium.jpeg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.6646416667,-122.4175333333,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,50,60-99% of the canopy is unhealthy,0,Not sure,No selection,Small (can wrap hands around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234383222,b80446f6-b9f6-440b-841f-6f18354e9cc8,2024-08-02 17:30:57-07:00,2024-08-02,2024-08-03 00:30:57 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:57:15 UTC,2024-09-03 03:37:33 UTC,research,,https://www.inaturalist.org/observations/234383222,https://static.inaturalist.org/photos/416663251/medium.jpeg,,"","",1,0,false,3,"Discovery Park, Seattle, WA, US",47.66547,-122.4170216667,12,,,,12,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,"",1-29% of the canopy is unhealthy,0,Not sure,No selection,Medium (can wrap arms around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234383272,08124967-6ee3-40d9-88f6-debe184878e8,2024-08-02 16:39:00-07:00,2024-08-02,2024-08-02 23:39:00 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:57:41 UTC,2024-09-03 03:43:55 UTC,research,,https://www.inaturalist.org/observations/234383272,https://static.inaturalist.org/photos/416663400/medium.jpeg,,"","",1,0,false,3,"Bernie Whitebear Way, Seattle, WA, US",47.6675916667,-122.41555,7,,,,7,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,"",30-59% of the canopy is unhealthy,0,Not sure,No selection,Medium (can wrap arms around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234383730,dfb961c3-60bd-486c-9d61-44cdafc50016,2024-08-02 16:24:40-07:00,2024-08-02,2024-08-02 23:24:40 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 18:59:59 UTC,2024-09-03 03:46:53 UTC,research,,https://www.inaturalist.org/observations/234383730,https://static.inaturalist.org/photos/416664178/medium.jpeg,,"","",1,0,false,3,"Bernie Whitebear Way, Seattle, WA, US",47.667745,-122.4152,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,"",30-59% of the canopy is unhealthy,0,Not sure,No selection,Medium (can wrap arms around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234383858,801a7e34-149a-43c7-8982-6f7c3da126a6,2024-08-02 16:20:38-07:00,2024-08-02,2024-08-02 23:20:38 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 19:00:50 UTC,2024-09-03 03:48:03 UTC,research,,https://www.inaturalist.org/observations/234383858,https://static.inaturalist.org/photos/416664443/medium.jpeg,,"","",1,0,false,3,"Bernie Whitebear Way, Seattle, WA, US",47.66797,-122.4161133333,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,"",30-59% of the canopy is unhealthy,0,Not sure,No selection,Small (can wrap hands around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234383996,5d9f919c-28de-42e2-8098-062b6b0738e0,2024-08-02 16:18:10-07:00,2024-08-02,2024-08-02 23:18:10 UTC,Pacific Time (US & Canada),8327217,birdiejine,Birdie Jine,2024-08-07 19:01:31 UTC,2024-09-03 03:50:50 UTC,research,,https://www.inaturalist.org/observations/234383996,https://static.inaturalist.org/photos/416664626/medium.jpeg,,"","",1,0,false,3,"Bernie Whitebear Way, Seattle, WA, US",47.668225,-122.4174333333,20,,,,20,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,,Thinning Canopy,"",30-59% of the canopy is unhealthy,0,Not sure,No selection,Small (can wrap hands around trunk),No selection,"","","",No,"",,,,,,,,,No Selection,No,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234394642,d9d3d886-bb16-4aae-9a10-2ea2b212abd2,2024-08-07 12:55:13-07:00,2024-08-07,2024-08-07 19:55:13 UTC,Pacific Time (US & Canada),7028037,hollyhunter,Ray Lepore,2024-08-07 20:07:39 UTC,2025-08-20 00:02:29 UTC,research,,https://www.inaturalist.org/observations/234394642,https://static.inaturalist.org/photos/416701174/medium.jpeg,,"","#102, 30.7” diameter, thinning canopy, no top dieback yet but probably will have some soon, disproportionate cone density, no understory plants, no saplings in the area, health fair to poor, some sapsucker holes

. ",1,0,false,3,"Point Defiance Park, Tacoma, WA, US",47.3061065237,-122.5187528228,3,,,,3,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Fair,Thinning Canopy,0,"Healthy, no dieback(0%)",0,,Other (please describe in Notes),Large (too big to wrap arms around trunk),,,,,Yes,,No,,,,,,,None,,,,,,,,,,,,,,,,,,,,,Thinning Canopy,,30.7,,,,,102,
234396069,b0fe9f2e-6516-4a21-be61-d86221a2289e,2024-08-07 13:00:43-07:00,2024-08-07,2024-08-07 20:00:43 UTC,Pacific Time (US & Canada),8324493,blakelysmith,,2024-08-07 20:16:18 UTC,2025-07-18 06:18:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234396069,https://inaturalist-open-data.s3.amazonaws.com/photos/416688786/medium.jpeg,,"","",1,0,false,3,"Olympic College, Bremerton, WA, US",47.5746033333,-122.63372,3,,,,3,,open,false,,,,Kitsap,Washington,United States,Washington,Kitsap,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Tree is dead,55,"Healthy, no dieback(0%)",0,No,No selection,Small (can wrap hands around trunk),No selection,"",131,"",No Selection,"",,,,,,,,,No Selection,Yes (please include photo),No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234401098,a87d5ddb-5570-4f2d-a306-acd77d1b9420,2024-08-07 13:21:37-07:00,2024-08-07,2024-08-07 20:21:37 UTC,Pacific Time (US & Canada),7028037,hollyhunter,Ray Lepore,2024-08-07 20:45:22 UTC,2025-08-20 00:02:47 UTC,research,,https://www.inaturalist.org/observations/234401098,https://static.inaturalist.org/photos/416698339/medium.jpeg,,"","#194, 22.7” diameter, some thinning, no understory plants, no dieback, foliage mostly on one side. ",1,0,false,3,"Point Defiance Park, Tacoma, WA, US",47.3062313721,-122.5185747911,5,,,,5,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Good,Thinning Canopy,0,"Healthy, no dieback(0%)",0,,No selection,Medium (can wrap arms around trunk),,,,,No,,No,,,,,,,None,,,,,,,,,,,,,,,,,,,,,Thinning Canopy,,22.7,,,,,194,
234401211,966daae9-795e-4064-91c3-52d7638a6d6b,2024-08-07 13:32:17-07:00,2024-08-07,2024-08-07 20:32:17 UTC,Pacific Time (US & Canada),7028037,hollyhunter,Ray Lepore,2024-08-07 20:46:11 UTC,2025-08-20 00:03:35 UTC,research,,https://www.inaturalist.org/observations/234401211,https://static.inaturalist.org/photos/416698678/medium.jpeg,,"","#193, 24.4” diameter, thinning a little, no dieback, good condition, no understory plants, ",1,0,false,3,"Point Defiance Park, Tacoma, WA, US",47.3062351859,-122.5185093285,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Good,Other (please describe in Notes),0,"Healthy, no dieback(0%)",,,No selection,Medium (can wrap arms around trunk),,,,,No,,No,,,,,,,None,,,,,,,,,,,,,,,,,,,,,Other (please describe in Notes),,24.4,,,,,193,
234708244,2613215c-ab78-444e-8ee1-508c02160560,2024/08/08 6:40 PM,2024-08-08,2024-08-09 01:40:00 UTC,Pacific Time (US & Canada),300689,ewrunn1ng,Eric Running,2024-08-09 15:46:48 UTC,2024-08-09 23:13:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234708244,https://inaturalist-open-data.s3.amazonaws.com/photos/417295296/medium.jpeg,,"",,1,0,false,,"Sand Point, Seattle, WA 98115, USA",47.6773560685,-122.2529639236,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Browning Canopy,40,30-59% of the canopy is unhealthy,0,Not sure,No selection,Small (can wrap hands around trunk),Tree has access to water year round (watered in summer or near permanent water source),60,,,No,,,,,,,,,,Yes,Not Sure,"Wetland, lots of water",Suburban,"Medium (moderately used trails, etc)",Urban yard or open park grounds,Area is flat (e.g. field),Symptoms first observed in 2024,No,0,,,,,,,,,,,,,,,,,,,
234746725,89362543-6045-4669-b1cd-3bb0d17f6044,2024-08-09 12:42:00,2024-08-09,2024-08-09 19:42:00 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson,2024-08-09 19:42:47 UTC,2024-08-10 14:57:51 UTC,needs_id,,https://www.inaturalist.org/observations/234746725,https://static.inaturalist.org/photos/417374585/medium.jpeg,,"","",0,0,false,2,"Tacoma, WA 98418, USA",47.227619,-122.443245,,,,,,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,vascular plants,Pseudotsuga menziesii,Douglas-fir,Plantae,48256,,Healthy,,"Healthy, no dieback(0%)",0,Not sure,No selection,No selection,No selection,,"","",No Selection,"",,,,,,,,,No Selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,,,,,,,,,,,,,Excellent,,,,,,,
234755859,d2db7efa-251b-41c4-a0c2-2d733748477a,2024-08-09 13:33:44-07:00,2024-08-09,2024-08-09 20:33:44 UTC,Pacific Time (US & Canada),6452699,giselle153,Giselle Martinez-Jacobo,2024-08-09 20:37:47 UTC,2024-08-09 20:57:10 UTC,research,,https://www.inaturalist.org/observations/234755859,https://static.inaturalist.org/photos/417391317/medium.jpeg,,"","Difficult to get a full body picture due to many surrounding trees.  Western red cedar is thinning and the top is dead
",1,0,false,3,"Celebration Park, Federal Way, WA, US",47.30722,-122.3185966667,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),"","Healthy, no dieback(0%)",2-3,Not sure,No selection,Medium (can wrap arms around trunk),Not sure,"","","",No Selection,"",,,,,,,,,No Selection,Maybe,No Selection,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Summit of hill or mountain,No selection,Yes (please identify other species in notes),"",,,,,,,,,,,,,,,,,,,
234757274,037703b0-7a6f-4977-9214-25f58517945b,2024-08-09 13:38:49-07:00,2024-08-09,2024-08-09 20:38:49 UTC,Pacific Time (US & Canada),6452699,giselle153,Giselle Martinez-Jacobo,2024-08-09 20:48:46 UTC,2025-07-11 06:27:07 UTC,research,,https://www.inaturalist.org/observations/234757274,https://static.inaturalist.org/photos/417394094/medium.jpeg,,"","Possible heat damage, the tip of the tree appears dead and canopy is thinning 
",1,0,false,3,"Celebration Park, Federal Way, WA, US",47.3072366667,-122.3185883333,3,,,,3,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),"","Healthy, no dieback(0%)",2-3,Not sure,No selection,Large (too big to wrap arms around trunk),Not sure,"","","",No Selection,"",,,,,,,,,No Selection,No selection,No Selection,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Summit of hill or mountain,No selection,Yes (please identify other species in notes),"",,,,,,,,,,,,,,,,,,,
234758330,e2a3cc8a-be71-4856-aaff-646241d8c378,2024-08-09 13:48:30-07:00,2024-08-09,2024-08-09 20:48:30 UTC,Pacific Time (US & Canada),6452699,giselle153,Giselle Martinez-Jacobo,2024-08-09 20:55:10 UTC,2024-08-09 23:13:54 UTC,research,,https://www.inaturalist.org/observations/234758330,https://static.inaturalist.org/photos/417395904/medium.jpeg,,"","",1,0,false,3,"Celebration Park, Federal Way, WA, US",47.307255,-122.318695,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),"","Healthy, no dieback(0%)",2-3,Not sure,"Needle or leaf disease (dieback, checking, blight, powdery mildew etc.)",Large (too big to wrap arms around trunk),Not sure,"","","",No Selection,"",,,,,,,,,No Selection,Maybe,No Selection,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Summit of hill or mountain,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234758638,5371306b-52a1-4df3-bc02-b24e7910b337,2024-08-09 13:54:41-07:00,2024-08-09,2024-08-09 20:54:41 UTC,Pacific Time (US & Canada),6452699,giselle153,Giselle Martinez-Jacobo,2024-08-09 20:57:11 UTC,2024-08-15 19:55:07 UTC,research,,https://www.inaturalist.org/observations/234758638,https://static.inaturalist.org/photos/417396622/medium.jpeg,,"","",1,0,false,3,"Celebration Park, Federal Way, WA, US",47.3071966667,-122.31865,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),"","Healthy, no dieback(0%)",0,Not sure,No selection,Medium (can wrap arms around trunk),Not sure,"","","",No Selection,"",,,,,,,,,No Selection,Maybe,No Selection,No Selection,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Summit of hill or mountain,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234761532,936c9b54-0433-406d-bf14-829b3b049c8d,2024-08-09 13:57:23-07:00,2024-08-09,2024-08-09 20:57:23 UTC,Pacific Time (US & Canada),6452699,giselle153,Giselle Martinez-Jacobo,2024-08-09 21:14:15 UTC,2025-01-24 02:57:14 UTC,needs_id,,https://www.inaturalist.org/observations/234761532,https://static.inaturalist.org/photos/417402597/medium.jpeg,,"","",0,0,false,3,"Celebration Park, Federal Way, WA, US",47.307205,-122.31862,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,"",Thuja plicata,western redcedar,Plantae,48252,,Old Dead Top (needles already gone),"","Healthy, no dieback(0%)",0,Not sure,No selection,Medium (can wrap arms around trunk),Not sure,"","","",No Selection,"",,,,,,,,,No Selection,Maybe,No Selection,Urban,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Urban yard or open park grounds,Summit of hill or mountain,No selection,No selection,"",,,,,,,,,,,,,,,,,,,
234954018,9a396874-b7c3-4511-aeb5-a1f72ccd1e76,2024-08-10 12:57:05-07:00,2024-08-10,2024-08-10 19:57:05 UTC,Pacific Time (US & Canada),8436436,gmlindsay,,2024-08-10 20:05:02 UTC,2025-08-19 19:36:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234954018,https://inaturalist-open-data.s3.amazonaws.com/photos/417773115/medium.jpeg,,"","",1,0,false,3,"Point Defiance Park, Tacoma, WA, US",47.3065083333,-122.5186916667,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Good,Healthy,0,"Healthy, no dieback(0%)",0,,No selection,Medium (can wrap arms around trunk),,,,,No,,No,,,,,,,"",,,,,,,,,,,,,,,,,,,,,Healthy,,30,,,,,100,
234956011,33ed6b68-1599-4803-ad12-a8ae2081cab9,2024-08-10 13:07:52-07:00,2024-08-10,2024-08-10 20:07:52 UTC,Pacific Time (US & Canada),8436398,skupsak,,2024-08-10 20:14:43 UTC,2025-08-19 19:37:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234956011,https://inaturalist-open-data.s3.amazonaws.com/photos/417778010/medium.jpeg,,"","",1,0,false,3,"Point Defiance Park, Tacoma, WA, US",47.3066328202,-122.5186798572,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,No selection,Healthy,0,"Healthy, no dieback(0%)",0,,No selection,Medium (can wrap arms around trunk),,,,,No Selection,,No Selection,,,,,,,"",,,,,,,,,,,,,,,,,,,,,Healthy,,24,,,,,99,
234958919,c71ebb16-cb1c-4b98-8d17-9d8dae79f37d,2024-08-10 13:19:30-07:00,2024-08-10,2024-08-10 20:19:30 UTC,Pacific Time (US & Canada),8418142,cbcohan,,2024-08-10 20:28:42 UTC,2025-08-19 19:37:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234958919,https://inaturalist-open-data.s3.amazonaws.com/photos/417782226/medium.jpeg,,"",Bifurcated root structure. Children play on this tree.,1,0,false,3,"Point Defiance Park, Tacoma, WA, US",47.3066904354,-122.5191071537,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Good,Healthy,0,"Healthy, no dieback(0%)",0,,No selection,Medium (can wrap arms around trunk),,,,,No Selection,,No Selection,,,,,,,"",,,,,,,,,,,,,,,,,,,,,Healthy,,24.5,,,,,98,
